Date,PS,QV2M,AVG_TS,T2M_RANGE,T2M_MAX,T2M_MIN
04/11/16,87.11,5.25,25.13,13.35,33.4,20.05
04/12/16,86.92,5.07,24.01,14.24,32.59,18.35
04/13/16,86.78,4.82,23.3,15.32,32.01,16.69
04/14/16,86.94,5.25,23.68,13.73,31.76,18.03
04/15/16,87.1,5.13,24.89,14.45,32.96,18.51
04/16/16,87.04,5.86,24.73,12.21,32.4,20.19
04/17/16,87.14,6.47,25.05,11.64,32.03,20.39
04/18/16,87.18,6.41,25.37,13.93,32.23,18.3
04/19/16,87.14,6.9,24.71,14.41,32.6,18.18
04/20/16,87.13,7.2,26.88,12.81,34.19,21.37
04/21/16,86.84,5.62,26.04,13.91,34.39,20.48
04/22/16,86.77,4.39,25.8,12.71,33.86,21.15
04/23/16,86.61,5.98,26.19,13.8,33.77,19.98
04/24/16,86.69,4.15,24.56,13.54,32.17,18.64
04/25/16,86.93,3.05,24.15,16.05,33.17,17.12
04/26/16,87.3,2.75,24.62,14.93,33.21,18.27
04/27/16,87.21,3.48,24.62,12.55,32.08,19.54
04/28/16,87.09,3.91,26.09,15.37,34.24,18.87
04/29/16,87.17,3.17,25.92,15.36,34.37,19.01
04/30/16,87.13,3.36,26,16.99,34.83,17.83
05/01/16,87.02,3.91,25.71,12.95,32.76,19.81
05/02/16,87.24,7.02,26.05,12.12,31.64,19.53
05/03/16,87.27,10.56,25.11,11.16,29.17,18.01
05/04/16,87.31,11.41,22.26,6.08,25.65,19.57
05/05/16,87.33,9.58,24.44,9.77,28.55,18.79
05/06/16,87.28,8.36,24.2,9.52,27.51,17.98
05/07/16,87.32,8.36,25.49,10.51,30.08,19.57
05/08/16,87.39,8.61,23.4,7.77,28,20.23
05/09/16,87.44,9.58,26.51,11.88,30.9,19.02
05/10/16,87.4,10.62,27.12,11.02,32,20.98
05/11/16,87.29,11.47,26.4,11.04,31.68,20.64
05/12/16,87.06,12.63,24.93,7.45,27.66,20.22
05/13/16,87.04,12.51,23.33,7.92,26.4,18.48
05/14/16,87.14,11.35,25.24,11.46,30.14,18.69
05/15/16,87.18,10.44,26.31,13.87,32.09,18.23
05/16/16,86.98,9.64,26.04,12.57,32.09,19.53
05/17/16,86.85,9.09,26.4,13.2,33.19,19.99
05/18/16,86.87,10.19,26.47,11.29,32.15,20.87
05/19/16,87.05,13.24,27.11,10.31,30.77,20.46
05/20/16,86.84,14.65,24.73,8.03,27.6,19.57
05/21/16,86.68,14.53,24.55,9,28.2,19.2
05/22/16,86.68,12.7,26.73,12.47,31.73,19.26
05/23/16,86.89,13.12,27.05,9.35,31.01,21.66
05/24/16,86.81,12.51,26.81,11.15,31.33,20.19
05/25/16,86.58,11.11,25.06,10.78,30.07,19.3
05/26/16,86.82,9.83,24.59,10.34,29.18,18.83
05/27/16,86.94,10.13,24.3,10.83,29.32,18.49
05/28/16,86.94,11.6,24.32,7.85,27.28,19.43
05/29/16,86.9,12.15,23.99,10.78,29.42,18.65
05/30/16,86.92,11.41,24.3,10.21,28.62,18.41
05/31/16,87.05,11.05,24.44,9.98,28.83,18.85
06/01/16,87.12,11.23,25.25,11.84,29.77,17.93
06/02/16,87.11,12.88,26.23,9.63,30.01,20.37
06/03/16,87.14,14.16,27.54,10.01,30.77,20.76
06/04/16,87.19,15.26,25.76,7.02,28.2,21.18
06/05/16,87.23,14.89,25.69,8.19,28.81,20.62
06/06/16,87.16,15.5,25.47,6.58,27.64,21.06
06/07/16,87.07,14.89,26.44,8.8,29.82,21.01
06/08/16,86.94,12.88,26.93,10,31.22,21.22
06/09/16,86.82,13.61,26.73,10,30.98,20.98
06/10/16,86.67,13.61,26.32,9.92,30.51,20.58
06/11/16,86.7,11.96,26.78,10.96,31.95,20.99
06/12/16,86.72,13.49,26.93,9.17,30.93,21.76
06/13/16,86.71,13.49,26.24,8.65,30.08,21.44
06/14/16,86.6,14.16,26.2,8.53,29.7,21.16
06/15/16,86.58,15.44,25.29,6.89,28.1,21.21
06/16/16,86.75,15.93,24.88,7.09,27.58,20.49
06/17/16,86.81,16.42,24.62,6.19,27.13,20.94
06/18/16,87.01,16.97,24.68,6.69,27.3,20.62
06/19/16,87.07,16.85,24.09,5.73,26.47,20.74
06/20/16,86.99,17.33,22.69,3.53,24.32,20.79
06/21/16,86.91,17.7,22.19,3.27,24.33,21.05
06/22/16,86.98,17.27,22.73,5.84,25.86,20.02
06/23/16,86.9,16.54,24.04,7.29,26.93,19.64
06/24/16,86.8,17.27,23.72,5.23,25.93,20.7
06/25/16,86.99,17.76,23.92,5.59,26.65,21.06
06/26/16,87.02,17.7,25.37,7.54,28.09,20.55
06/27/16,86.89,18.01,25.13,5.92,27.97,22.05
06/28/16,87,18.49,24,4.62,26.48,21.85
06/29/16,87.05,18.37,24.62,5.73,27.4,21.67
06/30/16,86.86,18.01,24.12,5.53,26.84,21.32
07/01/16,86.68,17.58,22.43,4.5,24.8,20.3
07/02/16,86.7,16.66,23.03,5.52,25.83,20.31
07/03/16,86.63,18.37,22.71,3.48,24.48,21.01
07/04/16,86.48,18.31,23.26,6.13,26.98,20.85
07/05/16,86.46,18.07,23.61,6.03,26.81,20.78
07/06/16,86.56,18.55,23.75,5.11,26.69,21.58
07/07/16,86.6,18.55,24.46,6.2,27.49,21.3
07/08/16,86.59,18.8,23.94,4.08,26.11,22.03
07/09/16,86.56,18.07,24.24,5.8,27.05,21.26
07/10/16,86.48,18.31,23.49,4.48,25.9,21.41
07/11/16,86.66,17.52,22.84,4.7,25.31,20.61
07/12/16,86.76,18.19,24.32,6.88,27.65,20.77
07/13/16,86.74,18.19,24.26,5.88,26.98,21.1
07/14/16,86.63,18.55,23.43,3.89,25.28,21.39
07/15/16,86.69,19.29,23.15,2.99,24.69,21.71
07/16/16,86.82,18.19,23.7,6.06,26.86,20.8
07/17/16,86.94,17.64,22.23,3.66,24.3,20.64
07/18/16,86.82,18.07,23.32,5.73,26.05,20.31
07/19/16,86.7,18.43,23.73,5.6,26.19,20.59
07/20/16,86.69,19.41,23.3,4.06,25.47,21.4
07/21/16,86.83,18.19,22.66,3.73,24.73,21.01
07/22/16,86.9,18.13,23.06,5.38,25.87,20.48
07/23/16,87.01,17.58,22.26,3.79,24.15,20.36
07/24/16,87.04,17.7,22.49,4.58,24.51,19.93
07/25/16,87.11,17.4,21.5,3.97,23.73,19.77
07/26/16,87.3,16.66,21.7,5.5,24.47,18.97
07/27/16,87.26,16.48,21.96,4.98,24.21,19.23
07/28/16,87.09,17.21,21.31,3.39,23.28,19.88
07/29/16,87,16.78,22.4,5.03,25.21,20.18
07/30/16,86.95,17.58,22.12,3.67,23.9,20.23
07/31/16,86.88,17.33,22.94,5.26,25.58,20.33
08/01/16,86.76,17.21,23.38,6.08,26.44,20.36
08/02/16,86.63,17.64,23.12,6,26.68,20.68
08/03/16,86.67,17.52,22.72,4.77,25.46,20.69
08/04/16,86.73,18.74,23.05,4.76,25.89,21.13
08/05/16,86.8,18.74,23.64,5.66,27.1,21.44
08/06/16,86.85,17.7,23.22,5.05,26.33,21.28
08/07/16,86.87,17.58,22.97,5.57,25.97,20.4
08/08/16,86.88,17.94,23.43,6.17,26.74,20.57
08/09/16,86.77,18.01,23.27,5.58,26.55,20.98
08/10/16,86.82,17.76,22.57,4.54,25.23,20.69
08/11/16,86.9,17.33,22.76,5.55,26.26,20.71
08/12/16,86.89,17.58,23.23,5.71,26.35,20.64
08/13/16,86.78,17.94,23.33,6.59,26.62,20.02
08/14/16,86.7,18.43,23.68,5.73,26.62,20.89
08/15/16,86.56,18.31,23.58,5.38,26.41,21.03
08/16/16,86.43,18.92,23.28,4.2,25.78,21.58
08/17/16,86.56,18.25,22.87,4.7,26,21.3
08/18/16,86.64,17.46,21.94,3.52,24.19,20.68
08/19/16,86.83,17.33,23.06,7.12,26.3,19.18
08/20/16,86.87,18.37,23.4,5.3,25.91,20.62
08/21/16,86.83,19.04,23.22,4.9,25.89,20.99
08/22/16,86.94,18.07,22.4,4.33,24.97,20.64
08/23/16,87.1,17.27,22.62,5.91,25.5,19.58
08/24/16,87.09,16.66,21.44,3.88,23.54,19.66
08/25/16,87.13,17.09,23.71,6.18,27.56,21.38
08/26/16,87.26,17.21,23.48,5.13,26.63,21.49
08/27/16,87.34,16.78,23.2,6.26,27.07,20.81
08/28/16,87.26,17.4,23.4,5.9,26.97,21.07
08/29/16,87.05,17.15,22.9,5.78,26.05,20.27
08/30/16,86.96,17.33,22.92,6.07,26.35,20.28
08/31/16,86.94,17.82,22.87,5.36,26.03,20.67
09/01/16,86.87,17.58,22.71,4.74,25.65,20.92
09/02/16,86.68,17.76,22.96,5.41,25.51,20.1
09/03/16,86.69,17.88,22.12,3.63,24.22,20.58
09/04/16,86.87,17.52,22.52,4.88,25.29,20.41
09/05/16,86.9,17.4,22.45,5.63,25.09,19.46
09/06/16,86.9,17.76,22.57,4.91,25.19,20.27
09/07/16,86.93,17.64,21.96,3.55,23.83,20.27
09/08/16,87.03,17.09,21.73,4.5,24.26,19.76
09/09/16,87.09,17.82,22.65,5.36,25.6,20.23
09/10/16,87.08,17.82,21.53,3.1,23.32,20.22
09/11/16,87.09,17.03,20.88,3.45,23.3,19.86
09/12/16,87.15,16.97,20.85,3.59,23.11,19.52
09/13/16,87.33,16.11,20.5,3.02,22.7,19.68
09/14/16,87.29,16.11,21.76,6.07,25.52,19.45
09/15/16,87.19,16.66,22.25,6.3,25.55,19.26
09/16/16,87.13,16.85,21.93,5.28,25.15,19.87
09/17/16,87.1,16.91,21.58,5.45,24.8,19.34
09/18/16,87.15,16.97,21.05,3.6,23.3,19.69
09/19/16,87.07,16.97,21.62,5.09,24.55,19.46
09/20/16,87.06,17.58,21.5,5.06,24.37,19.31
09/21/16,87.38,16.05,20.33,3.96,23.01,19.04
09/22/16,87.43,15.26,20.96,6,24.26,18.25
09/23/16,87.22,15.5,20.7,4.71,23.58,18.87
09/24/16,87.09,15.32,19.56,2.89,21.51,18.62
09/25/16,87.12,14.65,19.26,5.2,22.41,17.21
09/26/16,87.25,14.28,19.33,5.11,22.51,17.4
09/27/16,87.28,14.47,20.56,6.53,24.8,18.27
09/28/16,87.25,15.69,20.54,5.44,24.15,18.72
09/29/16,87.19,15.38,20.97,5.17,24.68,19.51
09/30/16,87.2,16.17,20.8,5.03,24.02,18.99
10/01/16,87.35,16.97,20.92,4.22,23.58,19.37
10/02/16,87.5,17.27,21.4,4.95,24.81,19.87
10/03/16,87.36,16.54,21.4,4.99,24.76,19.76
10/04/16,87.18,15.69,21.33,5.23,24.73,19.51
10/05/16,87.12,17.03,21.41,5.78,25.03,19.25
10/06/16,87.22,16.66,21.73,5.53,25.1,19.56
10/07/16,87.26,15.44,21.44,5.62,25.25,19.62
10/08/16,87.32,15.75,20.85,5.59,23.95,18.36
10/09/16,87.19,15.26,20.15,4.12,22.9,18.78
10/10/16,87.1,14.89,19.83,5.42,23.3,17.88
10/11/16,87.08,13.73,18.5,4.58,21.78,17.19
10/12/16,87.1,11.78,18.32,8.05,24.69,16.64
10/13/16,87.27,11.41,17.87,7.72,24.13,16.41
10/14/16,87.42,13,18.26,6.12,23.03,16.91
10/15/16,87.46,12.82,18.01,7.06,23.01,15.94
10/16/16,87.52,13.18,18.26,5.97,23.08,17.11
10/17/16,87.42,12.88,18.65,6.62,23.69,17.07
10/18/16,87.34,11.84,18.23,6.72,23.46,16.74
10/19/16,87.26,11.54,17.24,6.62,22.97,16.34
10/20/16,87.17,11.29,16.9,6.73,22.8,16.07
10/21/16,87.24,10.99,17.24,7.04,23.29,16.25
10/22/16,87.34,10.74,16.76,7.2,22.65,15.46
10/23/16,87.25,10.56,16.11,7.02,21.99,14.96
10/24/16,87.21,10.07,15.72,7.88,22.33,14.46
10/25/16,87.25,9.95,16.19,8.02,23.34,15.33
10/26/16,87.49,8.79,15.41,8.17,22.65,14.47
10/27/16,87.73,8.36,15.22,8.24,22.71,14.46
10/28/16,87.62,10.01,15.54,6.96,21.69,14.73
10/29/16,87.68,10.25,15.41,7.04,21.56,14.51
10/30/16,87.76,9.34,14.73,7.73,21.54,13.8
10/31/16,87.94,9.58,15.09,8.8,22.65,13.85
11/01/16,87.86,9.16,15.43,8.41,22.8,14.4
11/02/16,87.86,8.91,15.86,8.12,23.24,15.12
11/03/16,87.87,7.93,14.7,8.06,22.62,14.57
11/04/16,87.64,7.87,13.66,8.27,21.85,13.59
11/05/16,87.39,8.36,13.73,8.8,21.83,13.03
11/06/16,87.37,7.75,13.55,8.03,21.53,13.5
11/07/16,87.48,7.39,12.7,7.85,20.61,12.76
11/08/16,87.55,7.51,12.16,8.83,20.31,11.48
11/09/16,87.67,8.18,12.88,7.86,20.86,13
11/10/16,87.65,9.03,13.66,7.98,21.09,13.12
11/11/16,87.65,8.91,14.09,8.07,21.65,13.58
11/12/16,87.75,8.67,13.74,7.77,21.57,13.8
11/13/16,87.85,8.18,12.94,8.21,21.19,12.98
11/14/16,87.75,7.26,11.99,8.43,20.7,12.27
11/15/16,87.73,6.29,11.33,8.3,20.87,12.57
11/16/16,87.76,5.62,11.28,9.84,21.41,11.58
11/17/16,87.77,6.23,11.15,8.11,20.58,12.47
11/18/16,87.64,7.14,11.33,7.4,19.9,12.51
11/19/16,87.53,7.63,11.9,7.97,20.17,12.21
11/20/16,87.63,8.24,12.53,7.83,20.23,12.4
11/21/16,87.57,8.42,12.48,8.06,20.27,12.21
11/22/16,87.47,7.87,11.91,9.05,20.11,11.06
11/23/16,87.55,8.12,11.89,8.12,19.88,11.76
11/24/16,87.59,8.54,12.16,7.74,19.76,12.02
11/25/16,87.45,8.3,11.84,8.76,19.78,11.02
11/26/16,87.55,8.48,12.19,9.65,20.19,10.54
11/27/16,87.52,9.09,12.51,7.7,19.4,11.7
11/28/16,87.55,9.03,12.42,8.08,18.97,10.88
11/29/16,87.74,9.52,13.05,7.79,19.38,11.59
11/30/16,87.86,9.77,13.48,6.48,19.16,12.69
12/01/16,87.85,10.01,14.4,6.55,19.6,13.05
12/02/16,87.86,9.95,13.98,7.18,18.99,11.81
12/03/16,87.98,7.87,11.29,10.16,19.44,9.28
12/04/16,87.99,5.68,10.26,11.33,20.15,8.83
12/05/16,87.86,5.49,10.3,7.45,20.24,12.79
12/06/16,87.91,6.1,10.76,7.66,20.6,12.94
12/07/16,87.81,7.02,11.64,8.31,21.07,12.76
12/08/16,87.71,6.71,11.13,8.98,20.5,11.53
12/09/16,87.53,6.23,10.4,9.49,20.15,10.66
12/10/16,87.54,5.8,9.96,9.76,19.76,10.01
12/11/16,87.47,5.19,9.58,10.21,19.78,9.58
12/12/16,87.45,5.43,9.08,10,19.22,9.22
12/13/16,87.56,5.37,8.94,9.63,19.35,9.72
12/14/16,87.62,4.82,8.61,11.11,19.87,8.76
12/15/16,87.64,4.82,8.25,9.8,18.33,8.53
12/16/16,87.81,5.98,9.3,9.44,18.76,9.33
12/17/16,87.75,7.45,10.93,8.43,20.01,11.58
12/18/16,87.76,6.71,10.71,8.88,19.82,10.94
12/19/16,87.69,5.8,9.73,9.24,19.07,9.83
12/20/16,87.58,4.88,8.69,9.12,18.33,9.21
12/21/16,87.63,4.82,8.36,9.55,18.66,9.12
12/22/16,87.7,5.37,9.21,8.48,19.01,10.52
12/23/16,87.5,6.84,10.58,7.78,19.36,11.58
12/24/16,87.45,7.51,11.3,8.24,19.54,11.3
12/25/16,87.56,6.65,10.74,10.35,19.24,8.89
12/26/16,87.53,6.71,8.95,6,14.62,8.62
12/27/16,87.77,5.55,8.55,10.79,18.56,7.77
12/28/16,87.71,4.88,8.19,8.51,18.15,9.64
12/29/16,87.8,5.8,8.61,8.33,17.54,9.21
12/30/16,87.81,6.71,9.96,9.16,18.49,9.33
12/31/16,87.77,6.04,9.48,8.34,17.26,8.92
01/01/17,87.8,6.04,9.93,7.34,16.87,9.53
01/02/17,87.81,5.55,8.76,7.9,16.41,8.51
01/03/17,87.73,5.49,9.1,8.75,17.44,8.7
01/04/17,87.59,5.19,8.8,9.57,17.94,8.37
01/05/17,87.53,4.76,8.2,8.58,16.83,8.26
01/06/17,87.55,4.94,8.23,8.66,16.61,7.94
01/07/17,87.42,4.39,8.51,11.11,18.16,7.05
01/08/17,87.49,4.64,8.77,11.75,17.75,6
01/09/17,87.44,5.31,9.01,7.99,15.83,7.83
01/10/17,87.4,5.98,8.77,9.29,14.93,5.64
01/11/17,87.43,4.88,7.58,9.24,15.16,5.92
01/12/17,87.46,2.93,5.05,8.95,14.42,5.48
01/13/17,87.5,2.44,4.37,10.23,15.24,5.01
01/14/17,87.65,2.87,5.32,11.35,16.23,4.88
01/15/17,87.74,3.17,7.45,11.75,18.76,7.02
01/16/17,87.6,3.85,8.14,10.76,18.6,7.84
01/17/17,87.68,4.21,8.81,10.46,18.62,8.16
01/18/17,87.98,4.39,9.26,10.2,19.11,8.91
01/19/17,87.97,3.91,9.48,11.45,20.51,9.06
01/20/17,87.89,3.66,9.62,12.38,21.21,8.83
01/21/17,87.93,3.78,10.44,10.23,21.45,11.23
01/22/17,88,4.15,10.25,11.82,21.88,10.05
01/23/17,87.85,4.33,10.2,10.81,21.3,10.48
01/24/17,87.95,4.76,10.7,10.19,20.83,10.64
01/25/17,88.08,4.7,11.59,11.02,22.47,11.45
01/26/17,88,5.25,12.47,10.15,22.76,12.61
01/27/17,87.81,6.23,13.08,11.35,20.56,9.21
01/28/17,87.61,6.47,10.67,10.77,17.91,7.14
01/29/17,87.69,5.68,10.26,10.02,18.97,8.94
01/30/17,87.62,5.98,10.79,10.4,19.22,8.83
01/31/17,87.54,5.31,10.5,9.76,19.27,9.51
02/01/17,87.69,5.07,10.21,9.88,18.81,8.94
02/02/17,87.9,5.25,10.18,9.88,18.79,8.91
02/03/17,87.81,5.31,11.14,10.85,20.26,9.41
02/04/17,87.78,5.62,12.18,12.01,21.65,9.65
02/05/17,87.7,5.55,13.62,10.91,23.83,12.91
02/06/17,87.53,5.49,13.1,11.52,22.6,11.08
02/07/17,87.43,5.37,12.76,11.59,22.32,10.73
02/08/17,87.61,4.46,12.75,12.46,23.24,10.78
02/09/17,87.55,3.97,12.47,11.24,22.58,11.33
02/10/17,87.52,3.72,11.72,11.72,21.25,9.53
02/11/17,87.74,3.3,11.47,11.92,21.77,9.85
02/12/17,87.99,3.36,11.19,11.76,20.8,9.04
02/13/17,88.01,3.66,11.44,11.79,21.46,9.67
02/14/17,88.1,4.39,11.95,11.23,21.7,10.48
02/15/17,88.1,4.15,12.35,11.87,21.64,9.77
02/16/17,87.88,4.46,12.82,12.62,22.94,10.32
02/17/17,87.88,4.76,12.78,11.38,22.19,10.81
02/18/17,87.87,5.43,14.38,11.15,23.54,12.39
02/19/17,87.64,6.35,14.8,9.8,23.11,13.31
02/20/17,87.18,6.9,15.42,10.66,23.01,12.35
02/21/17,87.15,6.04,16.51,12.88,24.58,11.7
02/22/17,87.3,5.8,15.51,11.87,23.4,11.55
02/23/17,87.42,4.09,13.75,12.66,23.05,10.4
02/24/17,87.53,3.48,13.15,12.8,23.07,10.28
02/25/17,87.53,3.48,12.76,10.84,21.92,11.08
02/26/17,87.38,3.6,12.8,12.77,22.26,9.5
02/27/17,87.61,3.97,13.34,11.59,22.37,10.78
02/28/17,87.64,4.33,14.08,11.09,23.26,12.17
03/01/17,87.58,4.46,15.13,12.67,24.37,11.7
03/02/17,87.42,5.37,16.24,13.96,25.68,11.71
03/03/17,87.26,5.07,15.9,11.74,24.39,12.65
03/04/17,87.19,4.03,16.02,11.65,24.62,12.98
03/05/17,87.15,4.21,15.45,12.28,24.02,11.74
03/06/17,87.17,3.48,14.34,13.34,23.89,10.55
03/07/17,87.3,3.11,14,11.29,23.05,11.76
03/08/17,87.3,3.23,15.09,11.65,23.11,11.46
03/09/17,87.18,5.25,14.3,8.03,19.41,11.38
03/10/17,87.11,7.26,14.29,10.08,19.59,9.51
03/11/17,87.03,7.81,12.76,7.78,17.44,9.65
03/12/17,87.24,5.55,11.19,9.52,16.84,7.33
03/13/17,87.45,3.91,12.73,14.11,21.31,7.2
03/14/17,87.64,4.03,13.25,13.45,21.64,8.2
03/15/17,87.54,3.91,13.61,10.3,21.3,11
03/16/17,87.36,4.21,14.42,11.4,22.75,11.35
03/17/17,87.2,5.37,14.71,11.95,22.36,10.41
03/18/17,87.22,5.55,14.48,11.48,21.69,10.2
03/19/17,87.51,5.07,12.4,8.11,18.98,10.87
03/20/17,87.42,6.47,13.03,9.2,19.63,10.43
03/21/17,87.58,5.68,14.74,14.13,23.26,9.12
03/22/17,87.55,5.62,16.58,11.86,24.7,12.84
03/23/17,87.5,7.08,18.19,12.05,25.56,13.51
03/24/17,87.43,7.63,19,12.6,26.39,13.79
03/25/17,87.44,6.84,19.26,12.73,28.16,15.43
03/26/17,87.54,7.75,18.63,10.98,25.51,14.54
03/27/17,87.49,7.39,20.01,13.05,27.61,14.56
03/28/17,87.48,8.67,20.99,11.22,27.91,16.69
03/29/17,87.33,9.64,20.9,9.4,26.73,17.33
03/30/17,87.23,7.63,21.66,12.02,29.87,17.84
03/31/17,87.46,7.32,21.7,10.95,29.12,18.16
04/01/17,87.22,7.02,21.54,11.81,29.08,17.26
04/02/17,87.08,6.96,21.48,11.78,29.44,17.66
04/03/17,87.14,5.86,20.58,15.32,29.3,13.98
04/04/17,87.3,5.74,20.57,12.68,28.53,15.85
04/05/17,87.31,6.77,20.9,12.8,28.08,15.3
04/06/17,87.35,8,22.37,14.14,29.2,15.05
04/07/17,87.33,7.57,23.27,14.23,31.18,16.95
04/08/17,87.37,6.77,23.23,14.15,31.12,16.97
04/09/17,87.26,4.64,21.5,14.27,30.22,15.94
04/10/17,87.09,3.66,19.78,13.8,28.75,14.95
04/11/17,87.12,3.72,20.13,13.57,28.67,15.1
04/12/17,87.34,4.15,20.44,13.47,28.98,15.51
04/13/17,87.4,5.86,21.12,12.92,28.48,15.55
04/14/17,87.36,7.75,22.78,12.12,29.21,17.08
04/15/17,87.13,9.52,20.69,7.84,25.08,17.24
04/16/17,87.26,8.12,22.15,15.13,30.08,14.95
04/17/17,87.38,8.48,22.6,14.77,29.51,14.74
04/18/17,87.29,9.58,24.33,11.44,29.9,18.46
04/19/17,87.1,11.35,24.18,9.3,28.43,19.12
04/20/17,86.98,12.08,22.74,8.69,27.11,18.42
04/21/17,86.99,10.56,23.18,11.56,29.16,17.6
04/22/17,86.96,10.5,22.94,10.4,29.08,18.69
04/23/17,87.04,10.5,22.65,10.8,28.52,17.73
04/24/17,86.97,9.64,23.3,11.36,29.51,18.15
04/25/17,86.93,7.57,24.01,13.95,31.27,17.31
04/26/17,87.11,5.98,23.86,13.78,31.93,18.15
04/27/17,87.24,5.92,23.8,14.72,31.5,16.78
04/28/17,87.23,6.1,23.9,13.34,30.67,17.34
04/29/17,87.29,7.57,23.87,14.07,31.14,17.07
04/30/17,87.36,7.39,24.07,14.91,30.98,16.07
05/01/17,87.45,8.24,21.19,10.75,27.72,16.98
05/02/17,87.48,7.14,21.75,13.59,28.29,14.69
05/03/17,87.45,7.93,22.71,10.83,27.94,17.11
05/04/17,87.4,8.12,23.48,12.27,30.04,17.76
05/05/17,87.27,7.2,23.83,11.95,30.72,18.76
05/06/17,87.43,7.69,23.82,11.45,30.21,18.76
05/07/17,87.43,8.48,25.14,12.64,31.73,19.08
05/08/17,87.42,10.68,24.71,9.71,29.79,20.08
05/09/17,87.33,12.45,24.15,12.61,30.29,17.69
05/10/17,87.4,12.27,23.37,9.11,26.55,17.44
05/11/17,87.37,12.02,23.86,9.83,27.9,18.07
05/12/17,87.39,12.45,24.78,9.2,29.1,19.9
05/13/17,87.17,12.7,25.08,8.55,28.76,20.21
05/14/17,87,12.33,25.75,8.59,29.62,21.04
05/15/17,86.89,13.79,24.56,10.27,29.72,19.45
05/16/17,86.8,13.37,25.22,11.52,30.4,18.88
05/17/17,86.91,13.24,25.57,11.03,30.4,19.37
05/18/17,86.96,10.07,25.5,12.09,31.23,19.15
05/19/17,87.05,10.25,25.88,11.18,31.12,19.94
05/20/17,86.93,10.01,26.47,12.34,32.43,20.08
05/21/17,86.91,10.31,26.3,10.83,31.47,20.64
05/22/17,87.02,9.83,26.77,11.65,32.53,20.88
05/23/17,87.13,10.86,27.94,13.31,33.76,20.44
05/24/17,87.06,11.96,27.73,10.26,32.67,22.4
05/25/17,86.97,11.96,27.14,11.02,32.16,21.14
05/26/17,86.97,14.04,25.4,11.27,31.46,20.2
05/27/17,86.98,13.85,23.46,7.7,26.78,19.08
05/28/17,86.95,13.85,22.93,7.67,25.87,18.19
05/29/17,86.82,12.88,25.34,10.66,30.01,19.35
05/30/17,86.67,14.04,24.91,8.16,28.67,20.51
05/31/17,86.82,11.54,25.89,11.73,30.51,18.77
06/01/17,86.89,12.94,26.65,9.08,29.98,20.9
06/02/17,86.88,11.78,27.14,10.19,32.01,21.82
06/03/17,86.8,10.31,27.23,11.86,32.77,20.91
06/04/17,86.82,11.41,28.32,11.28,34.04,22.76
06/05/17,86.84,14.83,27.74,9.91,32.99,23.08
06/06/17,87.16,15.38,24.51,5.67,26.74,21.07
06/07/17,87.12,14.65,23.9,5.38,26.28,20.9
06/08/17,86.98,14.89,26.26,8.91,30.14,21.23
06/09/17,86.87,14.71,27.36,9.24,30.77,21.53
06/10/17,86.82,14.34,27.55,9.52,31.09,21.58
06/11/17,86.71,13.98,28.38,10.84,32.18,21.34
06/12/17,86.58,14.04,27.76,10.89,31.85,20.96
06/13/17,86.61,10.31,27.01,10.98,31.94,20.96
06/14/17,86.89,10.93,27.78,11.1,33.03,21.93
06/15/17,86.91,13.98,26.57,8.71,30.35,21.63
06/16/17,86.88,15.26,25.16,7.12,27.92,20.8
06/17/17,86.8,14.59,26.19,8.65,29.19,20.55
06/18/17,86.65,13.24,27.44,10.12,31.42,21.3
06/19/17,86.58,13.79,28.03,8.92,31.65,22.73
06/20/17,86.59,15.32,26.75,8.28,29.96,21.68
06/21/17,86.62,16.05,25.71,8.47,29.28,20.82
06/22/17,86.68,15.69,26.81,8.81,30,21.19
06/23/17,86.71,15.75,26.98,8.39,30.34,21.95
06/24/17,86.66,16.48,26.2,7.94,29.16,21.23
06/25/17,86.73,16.85,25,7.25,27.77,20.52
06/26/17,86.84,17.52,25.08,6.74,28.3,21.55
06/27/17,86.86,17.09,25.7,8.59,29.06,20.48
06/28/17,86.92,17.52,25.59,6.68,28.4,21.72
06/29/17,86.82,17.15,25.58,7.73,28.58,20.83
06/30/17,86.57,17.52,24.57,6.75,27.8,21.05
07/01/17,86.55,17.52,23.46,4.89,25.92,21.03
07/02/17,86.61,17.7,24.07,5.02,26.27,21.26
07/03/17,86.58,17.94,24.34,5.34,26.58,21.23
07/04/17,86.44,18.74,23.64,4.75,26.38,21.63
07/05/17,86.64,18.25,23.1,4.13,25.14,21.01
07/06/17,86.76,17.52,23.13,5.38,25.62,20.23
07/07/17,86.81,17.4,24.26,6.84,27.53,20.69
07/08/17,86.75,18.31,24.26,6.24,27.26,21.02
07/09/17,86.77,19.23,22.81,2.02,23.88,21.87
07/10/17,86.9,17.46,22.61,5.02,25.21,20.19
07/11/17,86.87,15.99,21.98,5.34,25.07,19.73
07/12/17,87.01,15.62,22.52,6.12,25.79,19.67
07/13/17,86.92,16.72,24.1,7.7,27.61,19.9
07/14/17,86.88,17.58,24.13,7.39,27.46,20.07
07/15/17,86.87,17.94,24.81,7.55,28.2,20.65
07/16/17,86.81,18.01,24.83,7.42,28.38,20.96
07/17/17,86.82,17.76,25.35,8.46,29.33,20.87
07/18/17,86.81,17.88,25.83,8.05,29.93,21.88
07/19/17,86.75,17.82,24.36,7.83,28.49,20.66
07/20/17,86.67,16.6,24.19,8.42,28.59,20.17
